Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
India,"Mining, Manufacturing, Utilities (ISIC C-E)",10148908687,11216429588,12247294886,14373170674,17767778910,18338136795,19295663880,22177410163,27212120801,31649808955,36983955832,41261129749,42888909121,46931627208,47230246816,49125342653,53356816709,58612842727,65546921024,67907018831,72994521050,61553329266,62929531757,61660598068,73548283682,86880347883,89610260202,94633528095,92061657695,93042369689,98618437862,99344357150,106633351052,122413974061,149078480670,175547265049,211547624806,261494885752,279356367881,295174710404,376204306393,398043853602,388124304946,387284025187,404575264548,432592431509,448876214843,511113332695,532198903358,506260095019,489667419257,596571307606,589695578685,606432398027
India,Manufacturing (ISIC D),8714053188,9678521858,10608724274,12592873913,15465086340,15559667749,16093940302,18484811764,22703845763,26213335321,30255815919,32066097279,32634562713,35965684084,36026671618,37123354479,40237874013,44830082453,49648192313,52212879465,55988873068,46544510853,47092178425,46010766417,55386562303,66817848743,69628551459,71421857655,68349555065,69254163650,74627688726,75397577746,78466339692,92138240425,111286037305,131555630134,162492741649,199798622442,216720612984,225983978788,285543791355,302115164409,294333519607,292408635238,307780451022,334547739286,347304187938,394128000553,411256305270,384136280449,378341579768,458968614788,449905753991,462443342226
India,Construction (ISIC F),2799196632,3082143731,3313853742,3350709914,3507330570,4238667165,4688339812,5583968509,6112140615,6219488331,8362864696,8681326538,9189774870,10033162928,10503725462,11257920922,12977771160,14613142192,15979167798,15634034383,17583239253,15249435826,15229233295,14354705533,16033319893,18294176794,19113730046,23109760667,24046685195,26371542374,27709393589,28512384517,30942661910,37468116738,56369575739,67696183501,78879628814,104623299819,115292468982,115062313468,138968220611,166558126469,158946270978,157253218602,160428258593,154490048221,160854984353,184334294876,197708490679,195777133950,183470906442,248339264818,277171610294,278336494404
India,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",3098333098,3369648231,3676637036,4470110922,5747150735,6318386998,6152461664,7201108691,8197580954,9746047950,12398513461,13800723788,13995416347,15084071392,15564138856,16633720407,18153920941,19647288664,21530550899,21606940552,23426103886,20629697900,21160134824,21300103659,24842239536,29482328716,31664778525,35014442337,34981876666,37351462749,39525556143,41996265877,45182311288,53677763162,66732475465,79859228945,92397405037,114863566301,123386447056,123810190336,160140310599,184350253966,193608985232,198563681781,212735544180,219645033645,235351549673,284154964093,307361960145,324961728350,288950038667,348025687494,388828242729,405104653198
India,"Transport, storage and communication (ISIC I)",2056083786,2223388420,2405443058,2615895778,3157696519,3443114571,3817322692,4263495353,5292555595,5874996208,6477656480,7234897167,8091580458,9058679035,9297943348,10142270844,11668538128,13687679790,15263147013,15207959642,17240300060,16043266723,16785660324,16369337232,19019077635,21292894207,23041648710,26218118857,26633490960,28185048624,29768334428,31002398277,32929546102,40260971169,49431700324,58047198439,64865682112,79676344828,84479818688,95984527737,126436870734,164427485562,167990763511,178688624508,198320928451,215432342877,230669526674,254330928210,268088047442,286850776303,255228405660,306052006180,342869678676,357100075987
India,Other Activities (ISIC J-P),14308238913,15785901508,17035185953,18698534512,20981902685,22950130801,23722411761,26483793228,30711385700,34140250126,40073162936,42064517463,44085117372,46250496402,46815993315,48811833631,55030243696,60850728147,65183328681,65638762133,70284404977,66178958078,64335184913,65787396182,72839375316,84744857221,87230615572,99208358177,104082869249,119068252728,122906080347,131734125695,140736295306,162370042797,194019980964,228130741571,256332086960,326835534674,373681220360,383598377877,461926489928,501861970957,500008174926,517987533190,565926498490,590724108295,627720385681,712555103840,762973267978,817222653553,740120818922,873384906370,968053334803,1020958252036
India,Total Value Added,57570350340,61406195258,66596065955,79595775667,88943196186,91509744631,92267266395,107705067765,123560109134,135646237011,166708730977,177054120678,180725602368,197670435035,196026539560,201652349665,219936378333,242389533513,269731378340,268369634576,290480371683,259573481217,258795460040,256648872749,292703225734,331605420963,350192015874,381838895809,386115007561,408374038877,418921856853,436393382728,454059239662,530917707652,640892420268,754402695240,861874165531,1085936462075,1189016481178,1234350394379,1549162448026,1737061339947,1722150286659,1768521570563,1885035521967,1960111609103,2078299701301,2381033723016,2511370391177,2609213981331,2457638810896,2926970410918,3137103376195,3239997773398
Indonesia,Final consumption expenditure,8562429070,8801622438,9701638427,14376393098,21334418857,26008341007,31676506421,37840249605,43604629889,40289937674,55465442425,66213215868,73685819040,65511368104,66540404333,66209966474,62895883773,55050014746,65716808243,68570302836,81191151210,89553430305,97003094100,111676970006,128299971021,150147466069,170190168486,157363016021,74991629280,123528490212,119096860527,118947383038,155079163181,189516411140,204122238109,219271750671,275086775450,328851417895,372834621500,389937573220,492495747960,575804639131,602471773714,605434052714,592963201529,578489151871,627662372649,674331685151,687910962698,746875345450,726401933828,769757117861,801067836998,848324143826
Indonesia,Household consumption expenditure (including Non-profit institutions serving households),7712416755,7885672797,8651571402,12560335152,19201311689,22827703208,27641103918,32572159725,37272989782,33983326849,47595183977,55463195150,62213215492,56161091377,57181374422,55885623306,53598116708,47517186831,57751585477,59235152479,70538959371,78335583954,84178980611,96669417952,113191611935,133490120522,152080220010,141823133976,69271574663,113795813067,107750637395,107312618951,140132158998,169426572732,181624213237,194869651552,241980063556,290878793593,327593006133,335474328560,424492610009,494913450630,517579927901,518582560789,509003681717,494560910769,538874867130,581701454955,593885231681,648299754565,624142240226,660041259471,699719506196,746235048503
Indonesia,General government final consumption expenditure,850012315,915949641,1050067025,1816057946,2133107168,3180637799,4035402503,5268089879,6331640107,6306610825,7870258448,10750020718,11472603548,9350276728,9359029911,10324343169,9297767065,7532827915,7965222766,9335150357,10652191839,11217846351,12824113489,15007552054,15108359086,16657345547,18109948476,15539882046,5720054617,9732677146,11346223132,11634764087,14947004182,20089838409,22498024872,24402099119,33106711894,37972624302,45241615367,54463244660,68003137951,80891188501,84891845813,86851491925,83959519812,83928241101,88787505519,92630230196,94025731017,98575590885,102259693602,109715858390,101348330802,102089095323
Indonesia,Gross capital formation,1358498959,1603376549,2237112463,3153362725,4690888093,6713947788,8366330739,9987388895,11447168283,11656344209,16388116492,29708347948,28506986118,26523380509,24858472503,26536155903,24516000937,25797685155,27743793314,35790457184,38016303974,43811603302,45932248148,50458620733,59515463440,69913755241,75597277805,74210288645,17344849794,15468572108,39768606660,39176560996,45368545086,65105355250,66933337316,77673615789,100316891545,116683556502,153751165550,181119496481,248275876104,294539905341,321911605892,308719296469,308224969052,293230988266,315521927321,342371119516,360319374902,378033529900,342534471653,373143919777,392370786293,418478342264
Indonesia,Gross fixed capital formation (including Acquisitions less disposals of valuables),1292185375,1525109544,2127910358,2999434904,4461907717,6386214050,7957937803,9499865845,10888387760,11087353001,15588149192,23055077298,24649276025,22062338633,20224127623,20752885643,19910366979,19419599595,23446204738,27771914766,33414526509,35656757199,36941774162,42788819440,50254812673,59214746121,69355516757,62932265343,25009931692,29648676078,33755050375,32524810728,39172185016,47188585312,59411051183,69637576155,90651918195,111106435684,145627300106,172998663581,234074724931,279565891961,300323621774,291695454045,289663930764,282462858821,303584505533,326629476550,336533813583,361993943417,335823711315,365376108657,383658936968,402162527958
Indonesia,Changes in inventories,66313584,78267006,109202105,153927821,228980376,327733738,408392936,487523050,558780523,568991208,799967300,6653270650,3857710093,4461041875,4634344880,5783270260,4605633958,6378085560,4297588576,8018542418,4601777465,8154846103,8990473986,7669801293,9260650767,10699009120,6241761048,11278023302,-7665081897,-14180103970,6013556284,6651750268,6196360070,17916769938,7522286133,8036039634,9664973350,5577120818,8123865444,8120832900,14201151174,14974013379,21587984118,17023842424,18561038289,10768129446,11937421788,15741642967,23785561319,16039586482,6710760339,7767811121,8711849324,16315814307
Indonesia,Exports of goods and services,1320414311,1484535984,2026910379,3606942879,8099661553,7705983422,9631814281,11879503611,12421285981,17060121683,24382750924,28266746482,25206530884,24095289404,24746433496,21404374079,17222534735,20061310643,23303077619,27199806072,31993427754,36499007781,42832787102,46666454956,51768910602,58710537195,64817571793,66350624738,55808095706,54885920386,71173359962,65915654420,67316492349,75311873017,87090966683,102503467910,119086928731,133909378504,160079816817,137205585126,183480562955,235095129124,225744403276,218308408828,210820082827,182158298809,177886012744,204924485911,218905647879,208057763666,183546577020,254109508151,323223074350,298182855810
Indonesia,Imports of goods and services,1501076667,1658232397,1952269927,3339937369,5816660271,7056276394,8837910903,9578167495,11171282176,12627462827,16741929599,23273541208,23909689941,22477590969,20143524387,18599048237,17080234741,17710125969,19500536327,22617736971,28281106018,32168533589,36157743587,39109852940,46726618767,58194414685,62605038141,63211866516,42956430581,41590686395,52344536998,51397408595,53775126606,56571417179,73671955174,89073011712,97276937919,114296530610,152777043300,119983965525,169158027604,212996885259,229362102388,225519356300,217485215765,178863652312,170835000830,194777319197,230045612377,213034646342,165646843304,222923845053,276506804871,268325648224
Indonesia,Gross Domestic Product (GDP),10439687780,10961574983,12865165686,19035596817,30184091622,35638538511,43598930249,53588883621,60194385810,60128483270,84791071590,107633117699,110497701823,99866050209,102489897481,102170683508,93656667814,88823900235,103864788560,118684188631,133857607573,149934100042,162739961498,184838667034,206931749137,236456037516,265980786650,252386467345,111653606039,163775688763,175702228401,170832086611,208325002627,249968413218,273460976841,304371851840,388167834851,460192550124,543253872796,574505135716,755094157594,892969104529,917869913365,912524136718,890814755511,860854232718,931877364034,1015618744168,1042271532953,1119099871386,1059054842712,1186509691071,1319076267291,1371171152331
Indonesia,"Agriculture, hunting, forestry, fishing (ISIC A-B)",4192326126,4056616500,4275065171,6306710186,8138216060,9315778921,11198483180,13744439247,14651373414,13944546432,17390506742,20940594564,21993102987,18869330757,19222656665,19577859309,18728251653,17106125152,19279612214,21221520939,21450730118,22598724819,25095283699,27284574753,29532068890,33456699100,36611176707,33530598285,16668808961,26518635093,24987988055,23809978932,29351212962,34600720794,35734834284,36419295814,45905104582,57539175835,71713019825,80076032850,105178671350,120660548890,122755685725,121883103724,118805781439,116151993174,125605406665,133621208976,133499323853,142266719993,145073719803,157570493809,163563932038,171798242099
Indonesia,"Mining, Manufacturing, Utilities (ISIC C-E)",1428413061,1666306356,2427319001,3797793572,8077987330,9024137076,11027347514,13610186577,16028583920,17109287374,27940613445,33431573309,31175764671,29909628288,30958919831,28222079976,24570659357,25384267623,31088165110,36360253728,41452845868,48286180244,50915563004,56674537142,64542644740,75820208949,88883068003,87563276492,40139528957,57064377249,64964788502,63652244222,73229820064,86017457421,95571971658,110568855665,140562693492,165195679204,197209010641,199164773409,254034864491,310930429131,314351408542,302456343607,285688355256,256842164500,269554975119,294529095546,304356285360,315624994828,291631550018,348936188682,417672539181,415414052176
